Language,id,author_id,created_at,text,Country,Continent,Latitude,Longitude
English,1371820091311063042,1057623727188262912,2021-03-16T13:46:11.000Z,@SaveOurHill @BracknellForest @AnkurSBhandari @BracknellTory The people but not the wildlife!,England,Europe,51.41075,-0.75426
English,1371819617409236996,558903668,2021-03-16T13:44:18.000Z,"@ThePhotoChallng The tiger pic was at a wildlife park - I was safely behind the glass! 😁\nI don't really do any 'proper' editing, but I do like to play with the freebie filters in PSExpress, and recently discovered Snapseed too which is great fun 🙂 https://t.co/9zI6J6rtmj",England,Europe,51.39006,-0.27846
English,1371813204591009792,110055609,2021-03-16T13:18:49.000Z,The Stare of the Tufted Duck at Hyde Park @theroyalparks #birdwatching #birdphotography #birdsofuk \n@Avibase @orientbirdclub @wildindiain  @natures_voice @_BTO @BTO_GBW @Britnatureguide @britishbirds @natureUk @wildlife_uk #TwitterNatureCommunity https://t.co/1F4961J4gt,England,Europe,51.47150,0.01499
English,1371812577844420610,912167929,2021-03-16T13:16:20.000Z,All children dream of a better future. \n\nSwathi V studying @parikrma is inspired to become a wildlife conservationist. \n\nWe want to make her dreams come true. Will you help us ? \n\nhttps://t.co/DvYzM66lq6\n\n#inventurecares\n#newworld\n#newlearning\n#educationforall\n#carpediem https://t.co/u9D8Z7p3BI,India,Asia,12.92311,77.55845
English,1371811556644827143,21431499,2021-03-16T13:12:16.000Z,@ciaran_davis I do not think your comment fair. The ecological unit assessed the Bellway plan and found that the proposal to create a nature  park on the polluted former sewage works was better for wildlife. The evidence is clear that there are now popular homes &amp; a better haven for wildlife,England,Europe,53.47530,-2.34957
English,1371810792836796417,79703207,2021-03-16T13:09:14.000Z,@UNEP_FI @FMO_development @CeresNews @FGVces @ShareAction @AUC_Business @ConservationOrg @CANIntl @World_Wildlife @BHRRC @ilo @SASB @uniglobalunion @Better_Finance Cross sectors collaboration approach with ethical businesses and partnerships https://t.co/l6CGzv20mP could build better forward https://t.co/WqH2RlH1aQ,India,Asia,30.09709,78.28098
English,1371810315411816449,402708884,2021-03-16T13:07:20.000Z,"@SteveGeliot Yes I hope so. Too much light at night is not good for our health, and not good for wildlife either. It is also currently creating 5% of CO2, more than aviation.",England,Europe,53.80196,-1.56549
English,1371809871612538882,483173029,2021-03-16T13:05:35.000Z,"My happy #wfh view. ☕ #Coffee, fully charged electronics &amp; wildlife. The trifecta of a happy #wfhlife. 👩‍💻 #TuesdayMotivation 🍀⚘ 🐿 https://t.co/UjQKAEw413",United States,North America,41.27572,-96.05343
English,1371808285645504512,811266096733057024,2021-03-16T12:59:16.000Z,WHO Points To Wildlife Farms In Southern China As Likely Source Of Pandemic https://t.co/KlSP4Y30mN,United States,North America,43.13421,-76.12198
English,1371803581838413825,1338038467968839682,2021-03-16T12:40:35.000Z,Robin chirping away in the morning🥰📸 #robin #birdphotography #birdwatching #NaturePhotography #wildlifephotography #wildlife #rspb #BBCWildlifePOTD #countryfile @BBCSpringwatch @BBCCountryfile @ExpressandStar https://t.co/f8F3V84dSI,England,Europe,52.51487,-2.00933
English,1371801835418365953,1161015483765854209,2021-03-16T12:33:39.000Z,Lesser Whitethroat\nزوراء صغيرة\n\n#Jeddah #Makkah #SaudiArabia\n#جدة #مكة #السعودية\n\n#التصوير #المعلومات #المصورين #الصور #عدستي\n#birds #birding #wildlife #nature #photography #roadtrip #photographer #amazing #travel #tourism #photo #ksa @tswir @SaudiMagazine @IASArabia @sapracOrg https://t.co/tg1EvWVckK,Saudi Arabia,Asia,21.58571,39.25413
English,1371800402446942210,1178675546458329088,2021-03-16T12:27:57.000Z,"Uganda Wildlife Authority has extended the Promotion Rates for the Park Entrance and the Gorilla Permits, Chimpanzee Permits to June.\nNow its high time to check on our website and grab your package for Uganda 🇺🇬 to experience hidden secrets \n\nhttps://t.co/8eDbnQBleF https://t.co/u2yICRXY9a",Uganda,Africa,0.28927,32.56916
English,1371799526198087683,1019944893186215936,2021-03-16T12:24:28.000Z,Flying duck at the Tommy Thompson bird sanctuary #birds #birdphotography #nature  #Ducks #wildlife #SpringIsComing #wildlifephotography #blogto #torontolife #birdsofafeather #chirpingbird #bestbirdphoto #photography #breakfreewitholympus @HenrysCamera @getolympus @NatGeoPhotos https://t.co/tnRBU2r12h,Canada,North America,44.67816,-80.72184
English,1371798364799565832,1095024306768236550,2021-03-16T12:19:51.000Z,#birdwatching #birds #birdsoftwitter #wildlifephotography #wildlife #nature #naturephotography #birdphotography #bird #birding #naturelovers #photography #nuts_about_birds #birdstagram #your_best_birds #birdlovers #britishbirds #bird #rspb #bestbirdshots #photooftheday https://t.co/pVG5No7nnE,England,Europe,52.67831,-1.91875
English,1371796182134104064,888285323167285248,2021-03-16T12:11:11.000Z,Bug never bugs my mind 💜\n#wildlifephotography #wildearth #wildanimals #wildlife https://t.co/Yvy1cW2sKX,Pakistan,Asia,33.60310,73.03795
English,1371791914068971521,808288640979738625,2021-03-16T11:54:13.000Z,@mata_temi Ah sial masa gegara tamara aku banting stir dari wildlife ke poto model si 😠,Indonesia,Asia,-8.53121,116.46019
English,1371790639533326337,3194566017,2021-03-16T11:49:09.000Z,A nice delivery from @JerseyStamps this morning. Endangered  National Wildlife Jersey Seabirds  &amp; Marine Life. https://t.co/u3Ci1eaaKE,Wales,Europe,51.48366,-3.56899
English,1371789158889426950,629478616,2021-03-16T11:43:16.000Z,Drugs have impact on wildlife when it's still in the nature.... https://t.co/tf5Rwm3PD7,Finland,Europe,60.31916,24.96962
English,1371785555730632710,35003142,2021-03-16T11:28:57.000Z,"Caught this on the trail cam last night. Anyone have any guesses? Coyote, maybe?\n\n#wildlife #wildlifephotography #NaturePhotography \n\n@MassDFG https://t.co/PMOVPT2Kp7",United States,North America,42.23870,-70.87426
English,1371781801807548418,103774374,2021-03-16T11:14:02.000Z,"@Sandeep58966377 @umashankarsingh How can you share. All ready under schemes of ease of business with profiteers. Pahari, forest, wildlife and others can't lay claim on it. It's part of sustainable development scheme not for Sustainability.",India,Asia,28.54556,77.49873
English,1371781513407299591,241296739,2021-03-16T11:12:53.000Z,Ànec Collverd - Parc Natural del Delta del Llobregat \n\n@parcagraribaix @TurismeBaixLlob @portadeldelta @SEO_BirdLife #BaixLlobregat #travelphotography #birdsofinstagram #birdwatching #bestbirdshots #birdlovers #birdlife #birdphotography #wildlife #nature  #picoftheday https://t.co/jm8EHpX5LT,Spain,Europe,41.30797,2.11768
English,1371773928612446209,754941110,2021-03-16T10:42:45.000Z,Proper waste management systems need to be established for the sake of our environment and wildlife. \n#EndPollution #KaziKwakoKE https://t.co/qZfJSqlY5W,Kenya,Africa,-1.27486,36.86362
English,1371771954483564547,19117737,2021-03-16T10:34:54.000Z,@LeeValleyPark Does that include reporting  people swimming &amp; disturbing the wildlife?,England,Europe,51.54764,-0.06017
English,1371769644747427844,3539178132,2021-03-16T10:25:44.000Z,We Humans with our Selfish Motives&amp; Greed have destroyed the Wildlife &amp; their Habitat! Shame on us! These poor animals have nowhere to go as we keep on encroaching into their Home &amp; then we kill them if they come inside ours! https://t.co/F5dm3BtVIq,India,Asia,19.17414,72.87424
English,1371765939197345793,1356540875040555008,2021-03-16T10:11:00.000Z,"Loving creating this new #website for Wytch Wood Camping. \n\nTotally off-grid, you can truly get back to nature. Take a look https://t.co/wwYoheRiux\n\n#outdoor #nature #camping #wildlife #tents #Offgrid #walking #Somerset https://t.co/fTjgFD4btT",England,Europe,50.99751,-3.92712
English,1371763394857013250,245836348,2021-03-16T10:00:54.000Z,@mfgwp are also a station partner at Moulsecoomb in conjunction with Moulsecoomb Primary exhibiting fantastic artwork and wildlife gardening at the station.@SouthernRailUK @NetworkRailSE @CommunityRail https://t.co/92fbkEdYzq,England,Europe,50.86800,0.24404
English,1371761956508610564,15728275,2021-03-16T09:55:11.000Z,Definitely worth incorporating those costs. For all infra where room needs to be made for wildlife. https://t.co/fjUhhDYn04,Netherlands,Europe,52.07687,4.30640
English,1371760295845171200,1358560969186816003,2021-03-16T09:48:35.000Z,"Wildlife, luxe and laughs are in store at Sir @richardbranson's #SouthAfrica  Ulusaba Game Reserve in the greater #Kruger! https://t.co/rzyAxJnWEK",South Africa,Africa,-26.18713,28.18745
English,1371757537951899651,825075777502846977,2021-03-16T09:37:37.000Z,"Nuthatch \n\nPhoto tip : Make sure all the reflection is in the picture \n\n""Bringing you closer to wildlife ""  \n\nkeep safe ❤️ #wildlifedreams ❤️ #hillgrove #twitternaturecommunity @birdfood_ie\n@HSmallholding @SGirl1966 @katemacrae @snowangelmrsp @Steveredwolf @BBCSpringwatch #birds https://t.co/wCI89pKdFW",England,Europe,50.86101,-1.41073
English,1371757281419870212,1352179619483541504,2021-03-16T09:36:36.000Z,Male kestrel  photographed yesterday morning\nnikon d4s sigma 150-600\n©steveroot wildlife photography 2021 https://t.co/G4wXr2DENG,England,Europe,54.06801,-2.77513
English,1371756721031499778,3438974139,2021-03-16T09:34:22.000Z,"Nuthatch \n\nPhoto tip Make sure all the reflection is in the picture \n\n""Bringing you closer to wildlife ""  \n\nkeep safe ❤️ #wildlifedreams\n@Animal_Watch @Allthingswild01 @HSmallholding @ukgardenbirds @BirdWatchingMag @lenses4birders @BirdwatcherThe @30DaysWild @DCamMag @Natwalk101 https://t.co/TyE5j26dl5",England,Europe,50.86101,-1.41073
English,1371756282655481858,193724771,2021-03-16T09:32:38.000Z,@Black1970Gary @WWFScotland @NatureUK @wildlife_birds @SIBirdClub A very unusual pose for the Robin.\n👌👌👌🧡🧡🧡,India,Asia,17.38865,78.46509
English,1371753769235578886,1130462276274839557,2021-03-16T09:22:39.000Z,Today is #WildCardiffHour day!\n\nTonight we’ll be here to share your photos taken in Cardiff of\n🌸 Nature\n🐝 Wildlife\n💚 Our green spaces\n\nJust add our hashtag to your tweet and share between 7-8pm to join in! Everyone welcome! Tag a friend 👋 https://t.co/4o7YQLT1K4,Wales,Europe,51.49700,-3.17980
English,1371748096225517570,1251911209361772545,2021-03-16T09:00:06.000Z,"@donnybirder @JimAshton_ The police advise to call 999 if a crime is in progress. As I understand, a wildlife crime was indeed in progress yesterday when active nests &amp; bat roosts were disturbed/destroyed by #hs2",England,Europe,51.49839,-0.21611
English,1371746589560119299,4838615557,2021-03-16T08:54:07.000Z,"@CharanJayaraj \n கம்பீரமாய் உலா வந்த சி. பி 2   என்கிற கட்டபொம்மன்  🐘 ரயிலில் அடிபட்டு, இப்படி தலை சாய்ந்து வலுவிழந்து தன் உயிரோடு பேசிகொண்டிருக்கிறது. கண்ணோரம் விழிந்து நிற்கும் திரவம், வலியின் உச்சம். பார்த்தவர்கள் கண்கள் குளமாகும்.\n\nSAVE  ELEPHANTS 🐘🐘 \nSAVE  WILDLIFE !! https://t.co/0cxpiWYLMj",India,Asia,11.02262,76.87909
English,1371743505320644611,1931040488,2021-03-16T08:41:52.000Z,"Welcome to Africa.... We offer authentic wildlife safari experiences in Kenya, Tanzania, Zimbabwe, Botswana, Zambia and Uganda.\n\nFor more information browse our website https://t.co/Dki7ly37Hk\n\n#cheetahsafaris #DiscoverAfricaWildlife #NatgeoTanzania #tanzaniasafaris https://t.co/fkkAimbjF9",Kenya,Africa,0.07702,37.23626
English,1371741531753840643,297974692,2021-03-16T08:34:01.000Z,great to see all these initiatives to protect wildlife https://t.co/Ha7ll1hyQQ,England,Europe,52.97321,-1.31109
English,1371739812705628161,33079525,2021-03-16T08:27:11.000Z,"A simple request for ""help me remove a mama Squirrel and her babies from a senior in my Nextdoor community turned into an onslaught of ""DONT KILL THE SQUIRRELS"" as people posted Wildlife Removal services. \n\nUnbelievable.",United States,North America,45.37647,-122.77007
English,1371739713988608003,1363247683599802373,2021-03-16T08:26:48.000Z,"Thinking about wildlife ponds this morning. It'd be amazing to create some this year, beautiful wildlife havens that bring community together. Know any good spots? They needn't be massive!",England,Europe,53.54345,-2.65324
English,1371737508464238593,14808740,2021-03-16T08:18:02.000Z,@EssexWildlife @EWTHanningfield - huge variety of habitats in gentle rolling landscape. Good year-round birding with hides accessible for visitors with disabilities. Only drawback - visitors who treat it like a public park and ignore wildlife wellbeing.,England,Europe,51.66511,0.27395
English,1371734947849986048,15105886,2021-03-16T08:07:51.000Z,"Not much of a surprise: Wildlife farms that breed civets, porcupines, pangolins, raccoon dogs and bamboo rats in captivity likely associated with #SARSCoV2 origin, according to @WHO investigate team #covid19 #pandemic \n  https://t.co/N1GPpSUvaK",Austria,Europe,48.22012,16.37985
English,1371733971046952961,2310673605,2021-03-16T08:03:58.000Z,"1st pic was taken while in a moving car 😍😋 love it.\nSatau is incredibly beautiful 🥰, full of Palm Trees, wildlife, clean air.. 👀 https://t.co/aTceQIK6uP",Botswana,Africa,-22.34263,24.68441
English,1371730509500452865,770655498920230912,2021-03-16T07:50:13.000Z,Love it! 😁💙📚 #livingitupct #localislekker #picturebook #wildlife @africanpenguin https://t.co/X3Q5op39ap,South Africa,Africa,-34.12166,18.48906
English,1371724794245222401,1371665319714902016,2021-03-16T07:27:31.000Z,My photography please support me a wildlife photographer ❤️❤️please support and follow ❤️tq to everyone ☺️ https://t.co/L0sW8tKoTv,India,Asia,19.93870,82.58418
English,1371724791636369409,141111400,2021-03-16T07:27:30.000Z,Life is either a daring adventure or nothing at all.\n💥💥💥💥💥💢 @ Kuldiha Wildlife Range https://t.co/sXjQRRYiCx,India,Asia,21.74863,87.15003
English,1371723740137062401,1294229875763576832,2021-03-16T07:23:19.000Z,"Deforestation affects wildlife, weather patterns, climate, ecosystems and mostly human beings. Our survival depends on nature and it's our responsibility to fight for it. \n\n#YouthClimateChange @NFAUG @GreenCampaignAf @Fridays4future @OxfaminUganda https://t.co/yWmrKjB53N",Uganda,Africa,0.28927,32.56916
English,1371723195401838594,163907858,2021-03-16T07:21:09.000Z,Thames Seal Population Estimated at Over Four Thousand  \n#wildlife #londonwildlife #sealspotting #nature #bluespace #freshair #wellbeing #londonparkcity #riverthames #putney\nhttps://t.co/EKcTuUGk3r https://t.co/P3jU3YV2Xt,England,Europe,51.46174,-0.35069
English,1371722609189064704,269924808,2021-03-16T07:18:50.000Z,"King Penguins, always a joy to paint\nHappy Tuesday x\n#watercolour #wildlife #wildlifeartist #penguins #watercolourpainting #endangered #habitats #painting #birds #BigArtBoost #worldwildlife #texture #Background #indigo #watercolourart #animalportrait #animalart #painting #artist https://t.co/HUMebSLUXT",England,Europe,50.79579,-3.74432
English,1371721874284109831,325002962,2021-03-16T07:15:54.000Z,Frog spawn aplenty in our pond yesterday. It's remarkable how quickly wildlife becomes established in a new pond (completed summer 2018) https://t.co/6tlSDnSCyx,England,Europe,53.75473,-2.86833
English,1371719922431184898,216022853,2021-03-16T07:08:09.000Z,"@AlexBoy87174642 @IoloWilliams2 @ChrisGPackham No idea Alex. I looked through RSPB https://t.co/JEcKdDaQCK I thought Tufter, but states smaller than Mallard, but these look bigger. @Natures_Voice any idea on what ducks these are please? https://t.co/kN15JqCnc8",Wales,Europe,51.82866,-3.09060
English,1371714699482562560,141111400,2021-03-16T06:47:24.000Z,In Right Battle Even Defeat Is Victory💢💥👍🙏. @ Kuldiha Wildlife Range https://t.co/Wag5ErAoVf,India,Asia,21.74863,87.15003
English,1371713655893487620,1105835711305936896,2021-03-16T06:43:15.000Z,"🔴 NEW 4K VIDEO! ✈️@emirates 🦍🦓🦒🦏🐘🦓 UNITED FOR WILDLIFE LIVERY @Airbus A380 lands and departs @flyLAXairport on March 15th, 2020 - YouTube link ➡️ https://t.co/mIKiTRCGVj ⬅️ via @YouTube #planespotting #avgeek #aviation #airliners #airbusa380 #emirates #a380 #airlinevideos https://t.co/EmoEvdwGul",United States,North America,33.93800,-118.40998
English,1371709088397193216,862838468136779776,2021-03-16T06:25:06.000Z,Enjoy the underwater Courtship Dance...😊\n\n🌊 #seadragons #marinelife #wildlife #wildlifeconservation #ocean #oceanconservation #nature #environment #biodiversity #ecosystems 🌊\n\n🎥 @BBC https://t.co/cVNUIZocSy,Switzerland,Europe,46.21372,6.14780
English,1371708279542407168,1227149120613363712,2021-03-16T06:21:53.000Z,"📌Did you know🇿🇼\n\n💠King Mzilikazi once declared Hwange National Park his royal hunting grounds and many decades later the park is the biggest wildlife reserve in Zimbabwe, with all of the BIG 5 present plus over 30 000 Elephants😊\n\n📍For Hwange camps, whatsapp at +263783682334✌ https://t.co/QyVt2yYLgj",Zimbabwe,Africa,-19.01488,29.15249
English,1371698078940491777,1297933692845690880,2021-03-16T05:41:21.000Z,#wildlifephotography #NaturePhotography #naturelovers #Birdsphotography #TwitterNatureCommunity @travel_wildlife @CarlBovisNature @Britnatureguide https://t.co/0qP5Qllkau,India,Asia,31.81726,77.29702
English,1371696775329906688,1256192995902267394,2021-03-16T05:36:10.000Z,WHO Points To Wildlife Farms In Southern China As Likely Source Of Pandemic https://t.co/T0Rtvgsny8,Bulgaria,Europe,42.72523,25.48175
English,1371696253763981313,198034921,2021-03-16T05:34:06.000Z,@auxwit WHO Points To Wildlife Farms In Southern China As Likely Source Of Pandemic https://t.co/1vHtEm5pL8,United States,North America,41.67368,-72.85417
English,1371694076647604225,1458088555,2021-03-16T05:25:27.000Z,"Great podcast about flood prediction and doing AI for Good at @GoogleAI - solving real world problems is all about building end-to-end systems. That means not just doing AI, but also building the infrastructure! We've found the same in AI for Wildlife 🦏 \nhttps://t.co/kW58e2LAun",Netherlands,Europe,51.44845,5.45300
English,1371687696821854208,1328408774013460481,2021-03-16T05:00:06.000Z,"Mogo Wildlife Park is a small privately owned zoo in Mogo, on the south coast of New South Wales, Australia.\nMaps: https://t.co/22Szp83awZ https://t.co/lkjdFMN0X5",Wales,Europe,-35.79540,150.15920
English,1371683954579869701,75263929,2021-03-16T04:45:14.000Z,Just posted a photo @ Kedarnath Wildlife Sanctuary https://t.co/LrHO2Dk1WW,India,Asia,30.75000,79.60000
English,1371677182880272388,1361449070116691968,2021-03-16T04:18:19.000Z,Albino Peacock \n@ThePhotoHour @StormHour @Defenders #birds #birdphotography #birding #albino #wildlifephotography #wildlife #NaturePhotography #AnimalOfTheDay #animals #photography #photooftheday #instagood #potd #POTD @LensAreLive @NearbyWild @NatureUK @natureclubscom #beauty https://t.co/X4Ynhts7tW,Austria,Europe,48.22012,16.37985
English,1371675872663642114,2462585725,2021-03-16T04:13:07.000Z,"@maddow As you reference the clean up at the CDC, it would be slick if someone did the same w/ nature/wildlife/scientific studies of oil drilling, mining, deforestation and the like in Alaska. Scientists were forced to change their studies so Trump could have his way with Alaska.",United States,North America,38.30456,-92.43677
English,1371674925967245313,514838295,2021-03-16T04:09:21.000Z,Chipmunk in the grass #animals #wildlife #photography https://t.co/y7YXGHUMP3,United States,North America,32.51978,-86.37315
English,1371671456447229957,803904314,2021-03-16T03:55:34.000Z,"""NORTHERN FRIENDS"" https://t.co/fq27UEIq06 #CanadianGeographic #NationalGeographic #AlgonquinPark #BlueJay #Birds #BirdPhotography #Wildlife #Winter #OntarioParks #PicOfTheDay #Travel #Nature #Muskoka #Huntsville #Gravenhurst #Art #Earth 🌎☀️😎✌️👍🌲🌲🍁🍁🌨️📸🐾🐾♥️🏆🇨🇦 https://t.co/w5XngDikKG",Canada,North America,49.26436,-84.74764
English,1371668812932726786,18702161,2021-03-16T03:45:04.000Z,My frowns lives in Alaska and sent me these photos. He always has all sorts of wildlife visit him. Recently this female moose who has visited before ... https://t.co/pCFqQRYlkd,United States,North America,41.92304,-87.83889
English,1371668798634299396,1397215910,2021-03-16T03:45:00.000Z,@DebHaalandNM @Interior Congratulations on your confirmation. Could you please work on banning trophy hunting imports; #ExtinctionIsForever and our wildlife is important and worth saving! Thank you! #BeFierce and #BanTrophyHunting https://t.co/BkTqiAwtL0,United States,North America,33.43562,-112.54399
English,1371665171026903040,60853673,2021-03-16T03:30:35.000Z,"@JagguG Now is an excellent time to go. As the weather warms up wildlife congregations will increase around the reservoir's backwaters. March, April, May are excellent. I'm based in Bhubaneswar, will be happy to meet. Do share your phone number via a DM.",India,Asia,20.24911,85.85341
English,1371664048761286657,1091079060,2021-03-16T03:26:08.000Z,https://t.co/C6amRRdMQo,United States,North America,42.30835,0.31430
English,1371661609333051392,114559158,2021-03-16T03:16:26.000Z,Armadillo! @ South Llano River State Park - Texas Parks and Wildlife https://t.co/gY0YtvESY5,United States,North America,30.44686,-99.79929
English,1371657873479057408,21583766,2021-03-16T03:01:35.000Z,"A wild capuchin monkey walking on the edge of a cliff at Serra da Capivara, #Brazil. #MonkeyMonday #capuchin #primatology #MacacoNaoePet #MonkeysAreNotPets #wildlifephotography #wildlife https://t.co/QFjz0Seree",Brazil,South America,-23.68280,-46.59555
English,1371653624162525186,60853673,2021-03-16T02:44:42.000Z,"@JagguG @PCCFWL_Odisha @ecotourodisha @vishaldevk No. There are better, more positive ways for humans and wildlife to be able to interact. Responsible wildlife tourism ensures just that. Do visit Debrigarh and see how well managed it is and how the wildlife is thriving as a result.",India,Asia,20.24911,85.85341
English,1371652885893775362,1123979971,2021-03-16T02:41:46.000Z,I want a portrait session of me that looks this good too. Horses just look to majestic to have a bad side.\n#nikonnofilter #wildhorses #snow #nature #power #photography #picoftheday #wildlife #photographer #horse #NativeAmerican #pride #colorful #mood #adventure https://t.co/TPYP1dAu8o,United States,North America,35.52261,-97.97590
English,1371652069120208896,866397677927280640,2021-03-16T02:38:31.000Z,WHO would've guessed 😅\nhttps://t.co/4oIBThKPhv,Japan,Asia,35.63651,139.63452
English,1371647848652111872,2933047648,2021-03-16T02:21:45.000Z,"@thetrillbillies @alexnpress I believe they are referred to as wildlife habitat structures, but ok.",United States,North America,41.81708,-71.42183
English,1371646344616640513,730054504662491136,2021-03-16T02:15:47.000Z,Just posted a photo @ Buck Wild Animal Rescue and Wildlife Rehab https://t.co/mP6WJJ8OSq,United States,North America,30.07352,-99.28807
English,1371644688067870721,824637752574488576,2021-03-16T02:09:12.000Z,"""Yoplair wildlife yohurts"" in #Manchester #UnitedKingdom https://t.co/yhYlsabL6X #foodwaste #free",England,Europe,53.50520,-2.19238
English,1371639921052618755,18580598,2021-03-16T01:50:15.000Z,"Moose put to music. #Alaska #moose #wildlife #a7iii #epidemicmusic @ Wasilla, Alaska https://t.co/8L7P1ZSUX7",United States,North America,61.58220,-149.44140
English,1371639596266762242,8523972,2021-03-16T01:48:58.000Z,"WHO Points To Wildlife Farms In Southern China As Likely Source Of Pandemic \nhttps://t.co/YAyVRfBPNR\n\n""... the WHO team found new evidence that these wildlife farms were supplying vendors at the Huanan Seafood Wholesale Market in Wuhan with animals.""",United States,North America,40.45908,-86.92998
English,1371638466623139843,995480511337218048,2021-03-16T01:44:28.000Z,Soaring High \n#animalplanet #wildlifephotography #wildlife #photography #AnimalKingdom #birdphotography #birdsofprey #Pajaro #Wingspan #WingsUp #birdwatching #Flight #Hawk #Animallover #Natgeomyshoot #foto #Fotó #PhotoOfTheDay #details #delivery #soaring #canonusa #CanonFavPic https://t.co/0osNzH7zWT,United States,North America,34.68583,-118.16328
English,1371636410764165125,248616506,2021-03-16T01:36:18.000Z,#serenity\n#natlands \n@natural.lands @ Glades Wildlife Refuge https://t.co/5JJNj2kfxA,United States,North America,39.26255,-75.12476
English,1371636335404929027,15432175,2021-03-16T01:36:00.000Z,G O O D N I G H T @ Cedar Hill State Park - Texas Parks and Wildlife https://t.co/lsfVq4uw4U,United States,North America,32.62178,-96.97915
English,1371631181498888192,1539946868,2021-03-16T01:15:32.000Z,Just posted a photo @ Piedmont National Wildlife https://t.co/7bFZRJimmC,United States,North America,33.10332,-83.66894
English,1371629912184983554,2905444470,2021-03-16T01:10:29.000Z,Just posted a photo @ Huntsville State Park - Texas Parks and Wildlife https://t.co/JK5NwwASeO,United States,North America,30.62844,-95.52597
English,1371628086505181188,2905444470,2021-03-16T01:03:14.000Z,Just posted a photo @ Huntsville State Park - Texas Parks and Wildlife https://t.co/VffqV3JEy4,United States,North America,30.62844,-95.52597
English,1371627052194000896,1290290872819515393,2021-03-16T00:59:07.000Z,"@davidlei The ranger program is among the many parts of the parks department with a frozen budget ☹️ but the rangers up at Inwood hill have told me they have a wildlife-specific subdivision now, so hopefully in the future we will see more rangers doing education!",United States,North America,40.78071,-73.96854
English,1371623792863178752,858563572548358144,2021-03-16T00:46:10.000Z,"@MonaPatelT Good morning. I also do wildlife photography, your pics are amazing. would request you to DM your mobile number if possible. Thanks and Regards. Jai Hind",India,Asia,31.07147,76.75304
English,1371623361432932354,1125430926,2021-03-16T00:44:27.000Z,I’m gonna get passed by my wildlife account by the summer and honestly I’m ok with that. I made it two days before fighting with my sister about her dumbass “opinions” on here so maybe I’ll just have no personal Twitter presence at all 😂,United States,North America,40.78071,-73.96854
English,1371622628155387905,1290290872819515393,2021-03-16T00:41:32.000Z,"There are great, cheap telephotos lenses and binoculars available online. Keeping your distance from wildlife is not only ethical, it WILL provide you with better photos and exciting glimpses of wild behavior. Make the investment, it’s worth it! https://t.co/ASxvaxgf0x",United States,North America,40.78071,-73.96854
English,1371619607723794434,16834092,2021-03-16T00:29:32.000Z,Hiking another state park today. I love Texas! @ Enchanted Rock State Natural Area - Texas Parks and Wildlife https://t.co/LxJJZ3mYc3,United States,North America,30.50597,-98.81859
English,1371618710084014086,774522604535283712,2021-03-16T00:25:58.000Z,Why do those plastic ring loop things for beer cans still exist? They've been killing wildlife for decades now 😞,England,Europe,53.99123,-1.54188
English,1371616730007617542,543355769,2021-03-16T00:18:06.000Z,https://t.co/txnKr5ruHZ,United States,North America,42.34764,-87.97506
English,1371614472226365444,1281347225810022407,2021-03-16T00:09:08.000Z,COVID-19 is being spread by germs in food not peopleWHO Points To Wildlife Farms In Southwest China As Likely Source Of Pandemic https://t.co/nUwB0ApQaI,United States,North America,34.16574,-79.39195
English,1371612751466991616,1281347225810022407,2021-03-16T00:02:17.000Z,WHO Points To Wildlife Farms In Southwest China As Likely Source Of Pandemic https://t.co/ZZiGEfeEh2,United States,North America,34.16574,-79.39195
English,1371611415006437380,73589669,2021-03-15T23:56:59.000Z,Blue-throated Barbet #Wildlife #Photography #IndianWildlife #natureshot #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/X6wy2hmvtX,India,Asia,25.72244,86.58985
English,1371611236274642947,73589669,2021-03-15T23:56:16.000Z,Blue-throated Barbet #Wildlife #Photography #IndianWildlife #natureshot #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/cbmYJBzFF5,India,Asia,25.72244,86.58985
English,1371605739748405250,11659122,2021-03-15T23:34:26.000Z,Cedar Hill State Park - loaded up the Accord. Shout out to Tetris for teaching me skills so many years ago #photoaday #cedarhillstatepark @ Cedar Hill State Park - Texas Parks and Wildlife https://t.co/emN8o42vRV,United States,North America,32.62178,-96.97915
English,1371603078676365316,1144437419657220097,2021-03-15T23:23:51.000Z,"Climate change will be one of the biggest issues my generation will face. When we talk about climate change we talk about solar panels and wind power- not changing our diet. Our oceans would come back, our forests and wildlife would come back.",United States,North America,29.53196,-95.01935
English,1371601201696010251,2366473322,2021-03-15T23:16:24.000Z,Living the afternoon hike. @ Government Canyon State Natural Area - Texas Parks and Wildlife https://t.co/2cNho1Fbuc,United States,North America,29.54928,-98.76474
English,1371599005973573634,3024717770,2021-03-15T23:07:40.000Z,It's a Medieval themed event in an African marine wildlife amusement park. The part about this event I enjoyed was the weirdness of seeing the guests dressed up wandering around the park.t https://t.co/NgX2ZcFGLG,United States,North America,37.77066,-122.43598
