language,id,author_id,created_at,date,text,place_info__full_name,continent,latitude,longitude,place_info__place_type,attachments__media_keys__-,attachments__media_keys__001,attachments__media_keys__002,attachments__media_keys__003,attachments__media_keys__004,media_url
English,1376181396524388357,44404285,2021-03-28T14:36:27.000Z,"March 28, 2021",Birds of the desert. . . \n.\n#wildlife #wildlifephotography #wildlife_shots #indiapictures #indiaphotography \n#travel #tourism #Rajsthan #padharomharedesh\n.\n@incredibleindia @rajasthan_tourism @ Rajasthan https://t.co/elE5M2Xq6u,"Rajasthan, India",Asia,26.57277778,73.83888889,admin,,,,,,
English,1376172815196557316,26370972,2021-03-28T14:02:21.000Z,"March 28, 2021",Moonset sunrise #moonset #sunrise #bosquedelapache #bosquedelapachenationalwildliferefuge @ Bosque del Apache National Wildlife Refuge https://t.co/VWA1amnnIA,"New Mexico, USA",North America,33.80473542,-106.8911551,admin,,,,,,
English,1376170731634106369,1167930879467036672,2021-03-28T13:54:05.000Z,"March 28, 2021","Just me over here, making obnoxious TikToks of the wildlife I see at the park. https://t.co/yIfrBkfpKx","Baltimore, MD",North America,39.284713,-76.62048175,city,,7_1376170657248129024,,,,https://pbs.twimg.com/ext_tw_video_thumb/1376170657248129024/pu/img/-ScM6r0X-FfFGgXc.jpg
English,1376170181223985154,22899379,2021-03-28T13:51:53.000Z,"March 28, 2021",Please keep us up to date with your progress. I would really enjoy seeking it grow. Attitudes over the years have changed in many ways and really working to encourage wildlife and become more self sufficient with veg and fruit is some positive ways. If only I was 20 yrs younger. https://t.co/XdHmkR5kBt,"Wells-next-the-Sea, England",Europe,52.9536263,0.85171005,city,,,,,,
English,1376170123724226562,20546405,2021-03-28T13:51:40.000Z,"March 28, 2021",Any wildlife experts around that might have an idea what animal made these holes please? 2nd photo to give an idea of location..maybe rabbit or fox? They’re next to a derelict farmhouse @GreeneIndy @ChrisGPackham @IoloWilliams2 @MeganMcCubbin ??? Thank you 😊 https://t.co/hNLKeipQN7,"Burgh Le Marsh, England",Europe,53.1623575,0.237907,city,,3_1376170021731323909,3_1376170021752307715,,,https://pbs.twimg.com/media/ExkjV-_WUAU8HUN.jpg
English,1376165821647626241,1129025057072787456,2021-03-28T13:34:34.000Z,"March 28, 2021",Common Buzzard / Buteo Buteo\n\n#birds #birdnerd #birdlovers #birdwatching #birding #BirdTwitter #BirdGang #birdphotography #wildlife #wildlifephotography #nature #naturelovers #NaturePhotography #TwitterNatureCommunity #canonphotography #photography #photographylovers https://t.co/KTQFv7w6Ee,"Foxton, England",Europe,52.1168432,0.05919625,city,,3_1376165815800754179,3_1376165819307204614,,,https://pbs.twimg.com/media/ExkfhKrW8AMzBLu.jpg
English,1376165364988579840,1326860178403319811,2021-03-28T13:32:45.000Z,"March 28, 2021",This little anteater is now roaming our land 🇨🇷 Check it out! 🐾📺\n\nThanks @AlturasWildlife \n\nhttps://t.co/B6X4E4lVes\n\n#wildlife #wildlifeconservation #nature #conservation #jungle #veganlife #NaturePhotography,"Puntarenas, Costa Rica",North America,9.18510745,-84.00922775,admin,,,,,,
English,1376163238954553344,935162944329052160,2021-03-28T13:24:18.000Z,"March 28, 2021",Strutting around\n#UPofMichigan \n#nature #wildlife #mothernature #trailcamera #trailcam #gamecam #gamecamera #Spypoint @SpypointCamera #forcedark #bird #birds #trees #woods #sundaymornings #sundayfunday #turkey #turkeys #Meleagris https://t.co/6iGvSGtzSo,"Michigan, USA",North America,45.00118,-86.27053925,admin,,3_1376163220180844544,3_1376163225373396993,3_1376163231291555847,3_1376163236123451394,https://pbs.twimg.com/media/ExkdKFPWQAAbqjF.jpg
English,1376163081563291649,803524479792140288,2021-03-28T13:23:41.000Z,"March 28, 2021",Found the mountain hares again and they’re still white!! (if a bit patchy) \n\nThey were much easier to see this time without the snow but warmer winters mean that they’re more at risk from predation as they’re easier to spot\n\n@BBCSpringwatch #NaturePhotography #wildlife https://t.co/cQOm9LsL8H,"East Midlands, England",Europe,52.79679146,-0.83805544,admin,,7_1376162730105790465,,,,https://pbs.twimg.com/ext_tw_video_thumb/1376162730105790465/pu/img/6oy7xCKY_2TfODlC.jpg
English,1376162589600841729,25271788,2021-03-28T13:21:43.000Z,"March 28, 2021","Inspiring. We need to protect the wildlife habitats, not develop over them. 😢 https://t.co/gysHljH9hy","New Tecumseth, Ontario",North America,44.0811745,-79.7810355,city,,,,,,
English,1376159813521051653,21910103,2021-03-28T13:10:42.000Z,"March 28, 2021",#roanantelope #antelope #animals #africananimals #conservation #wildlife #visitkent #reserve #portlympne #kent #photosofbritain #roan @ Port Lympne Hotel &amp; Reserve https://t.co/ZfQ0dHBHGx,"South East, England",Europe,51.07715586,1.0010117,admin,,,,,,
English,1376156062097752069,16505411,2021-03-28T12:55:47.000Z,"March 28, 2021",@LindseyGrahamSC The wall prevents movement of wildlife. The wall falls down and needs billions in maintenance costs....forever. People can climb it in under 30 seconds.,"Bernardsville, NJ",North America,40.715262,-74.5778395,city,,,,,,
English,1376152916956942337,756118607973740544,2021-03-28T12:43:17.000Z,"March 28, 2021","Beautiful peaceful walk exploring the countryside and lovely catch up @kay.mount2 \n\n#lovemypooch #countryside #freshair #stillness #wildlife #exploringnature @ Bekesbourne, Kent, United Kingdom https://t.co/wd7Vfd0PgS","Bekesbourne, England",Europe,51.25766103,1.14556175,city,,,,,,
English,1376151571122122752,266267158,2021-03-28T12:37:56.000Z,"March 28, 2021",Why is @USFWS doing the @NRA's bidding by training hunters to kill #ProtectedSpecies when they leave their protected areas to travel along #MigrationCorridors? USFWS rescind the January 13th 2021 Memorandum of Understanding with the NRA now. #Animals https://t.co/XvF8jC1Rwe,"Nevada, USA",North America,38.502147,-117.0226945,admin,,,,,,
English,1376147076174770178,110055609,2021-03-28T12:20:05.000Z,"March 28, 2021",Himalayan Monal #happyholi #indianbirds #BBCWildlifePOTD #birdphotography #birdwatching #wildlife #Birdsofindia @orientbirdclub @Avibase @wildbirdrev @natgeowild @BBCEarthAsia @WildlifeMag @Canon_India @todaysbird https://t.co/2UcgV1EUX3,India,Asia,19.9387045,82.5841815,country,,3_1376147069174419457,,,,https://pbs.twimg.com/media/ExkOd-DWEAEuJpX.jpg
English,1376146464410193922,15392304,2021-03-28T12:17:39.000Z,"March 28, 2021",Just posted a photo @ Great Swamp National Wildlife Refuge https://t.co/sqCWvc5gIl,"New Jersey, USA",North America,40.71904957,-74.52583664,admin,,,,,,
English,1376145881120956417,3171877837,2021-03-28T12:15:20.000Z,"March 28, 2021",Underwater symphony: how human noise is disturbing the ocean’s soundtrack! \n\nStory by @aims_gov_au\n\nThere is also an amazing montage of #ocean #soundscapes to listen to 💦🐠🐋🦀\n\n#sound #seascape #ocean #wildlife \n\nhttps://t.co/4UT4SOmxXb,"Brisbane, Queensland",Australia,-27.38214299,152.9931965,city,,,,,,
English,1376140991284060163,3190560993,2021-03-28T11:55:54.000Z,"March 28, 2021","Soon we will hear the amazing sounds of spring come alive, just like this White-Throated Sparrow singing his heart out for all to hear!\n@NLtweets #explorenl @DestinationSJ @CanGeo #sharecangeo @saltscapes @downhomelife #photography #wildlife #birdwatching #birding https://t.co/LO2tZ31JxI","Newfoundland and Labrador, Canada",North America,53.0280245,-59.435241,admin,,3_1376140988519944193,,,,https://pbs.twimg.com/media/ExkI8B2WEAEzGfn.jpg
English,1376139888999993346,1116660691329605632,2021-03-28T11:51:31.000Z,"March 28, 2021",Treecreeper doing it’s thing @RSPB_Strumpshaw #wildlifephotography #birdphotography #birds #treecreeper #wildlife #nature #NaturePhotography #Norfolk @Natures_Voice #norfolkbroads #lovenature #fujifilm_xseries @EDP24 #BBCWildlifePOTD #BirdsSeenIn2021 https://t.co/ZkC9GYfx46,Norfolk Broads,Europe,52.648274,1.568368,poi,,3_1376139884470079490,,,,https://pbs.twimg.com/media/ExkH7w8WEAIiccz.jpg
English,1376135721405267970,241296739,2021-03-28T11:34:58.000Z,"March 28, 2021",Ocas discutiendo en pleno vuelo \n\n@parcagraribaix @TurismeBaixLlob @birdcatalunya @birdingplaces @SEO_BirdLife #Goose #travelphotography #birdsofinstagram #birdwatching #bestbirdshots #birdlovers #birdlife #birdphotography #wildlife #nature  #picoftheday #FotoDelDia https://t.co/Q3Gf11rYIr,"Espais Naturals del Delta del Llobregat (Cal Tet, Ca l'Arana)",Europe,41.30797098,2.117679119,poi,,3_1376135713910034432,,,,https://pbs.twimg.com/media/ExkEJAZWEAA0jlP.jpg
English,1376132091574894593,960191083,2021-03-28T11:20:32.000Z,"March 28, 2021","I believe #neonicotinoids have no place in a #wilderfuture, so I'm behind The Wildlife Trusts' call on the Prime Minister to overturn the terrible decision to allow bee-killing poisons on some farms. Please back the campaign too https://t.co/NV7GbGYxD3","Wells-next-the-Sea, England",Europe,52.9536263,0.85171005,city,,,,,,
English,1376131795020771330,2855643918,2021-03-28T11:19:21.000Z,"March 28, 2021",Thirst... @Crow #birdphotography @orientbirdclub @BirdLife_Asia @wildlife_birds @birdsonline001 https://t.co/cA378fAfEt,"Dhaka, Bangladesh",Asia,24.0983807,90.32870865,admin,,3_1376131791631773701,,,,https://pbs.twimg.com/media/ExkAksxVcAUehql.jpg
English,1376130859602968583,1344249379260166144,2021-03-28T11:15:38.000Z,"March 28, 2021","I believe Scotland can do #BetterForAnimals. Please consider signing the @ScottishSPCA petition and urge the next @ScotParl to do more to protect pets, wildlife and farm animals.  https://t.co/2fQCOP6J5t plse sign folks thank u x","Glasgow, Scotland",Europe,55.8583027,-4.24175135,city,,,,,,
English,1376130248610172940,22598695,2021-03-28T11:13:13.000Z,"March 28, 2021",Today is #NeighbourDay2021. Have you ever had a neighbour from hell? #falklands #falklandislands #nature #wildlife #ocean #TwitterNatureCommunity #seals #neighbourly https://t.co/Z4WRhcgkI4,Falkland Islands (Malvinas),South America,-51.95535365,-59.585462,country,,3_1376130202678464515,,,,https://pbs.twimg.com/media/Exj_INdWEAMD-lq.jpg
English,1376129496378712066,70059712,2021-03-28T11:10:13.000Z,"March 28, 2021","Blåmeis #blåmeis #bluetit #fugl #fugler #bird #birds #nrkinnlandet #nrknatur #fuglefoto #natur #wildlife #dyreliv #kolbu #toten #norge #norway @ Bureisningsvegen, Kolbu https://t.co/9tuloq4GK8","Vestre Toten, Norge",Europe,60.6553032,10.7163554,city,,,,,,
English,1376129271689850880,70059712,2021-03-28T11:09:20.000Z,"March 28, 2021","Blåmeis #blåmeis #bluetit #fugl #fugler #bird #birds #nrkinnlandet #nrknatur #fuglefoto #natur #wildlife #dyreliv #kolbu #toten #norge #norway @ Bureisningsvegen, Kolbu https://t.co/e0fEarXWa2","Vestre Toten, Norge",Europe,60.6553032,10.7163554,city,,,,,,
English,1376128239479877635,181491054,2021-03-28T11:05:14.000Z,"March 28, 2021","Delhi forest dept issues notices to Delhi Jal Board, Irrigation and Flood Control Department and Indraprastha Gas Limited for constructing road, laying water and gas pipelines through Asola Bhatti Wildlife Sanctuary: Officials","Mumbai, India",Asia,19.17414,72.874244,city,,,,,,
English,1376124962839363590,380851329,2021-03-28T10:52:12.000Z,"March 28, 2021",Wildlife shirt finished! To order£125. #wildlifeshirt #handmadeshirts #madeinengland #madeinsuffolk #ipswichindependants #stag #rabbitsofinstagram @ The Elvish Tailor https://t.co/JsczjfTXVw,"Ipswich, England",Europe,52.0570288,1.1595978,city,,,,,,
English,1376118310367027203,993967676,2021-03-28T10:25:46.000Z,"March 28, 2021",Osprey cam https://t.co/X3Os0POEE8,"Kendal, England",Europe,54.326605,-2.7412463,city,,,,,,
English,1376117018160726020,1221638726,2021-03-28T10:20:38.000Z,"March 28, 2021",Just posted a photo @ Wildlife Reserves Singapore https://t.co/66dRlv3PMv,"North Region, Singapore",Asia,1.40493015,103.790583,admin,,,,,,
English,1376116077403500544,579643396,2021-03-28T10:16:54.000Z,"March 28, 2021",#Recycling doesn’t have to end with your bottles and cans; today we’re cutting up branches from the trees we lost in the recent storms to make new perching areas for our chickens. All of their old perches will be moved to wildlife areas to break down and become homes for insects! https://t.co/7wGGNl7cvn,Brockswood Animal Sanctuary,Europe,52.5339109,-2.128616559,poi,,3_1376116031551332353,,,,https://pbs.twimg.com/media/ExjyPV5WYAEOms4.jpg
English,1376114635993153543,743610955,2021-03-28T10:11:10.000Z,"March 28, 2021",#sundayvibes change of location for my #10000steps challenge today &amp; had a wee wander round our local park instead. It was a nice wee change to catch some #wildlife for my #4photos too 🦆 https://t.co/nTiyBOeunt,St Fitticks Park,Europe,57.13754717,-2.068512603,poi,,3_1376114623854821378,3_1376114623850680320,3_1376114624257490946,3_1376114624433639425,https://pbs.twimg.com/media/Exjw9Z0WQAIGSLr.jpg
English,1376113598750146560,3728891,2021-03-28T10:07:03.000Z,"March 28, 2021","Penelope Rose went for hike number four on her day 17 of life. We saw many geese a few ducks, a great blue heron, and a beaver lodge. @ Billy Frank Jr. Nisqually National Wildlife Refuge https://t.co/L01AU4oCEe","Washington, USA",North America,47.07270441,-122.7132888,admin,,,,,,
English,1376111090816274434,946379184896589824,2021-03-28T09:57:05.000Z,"March 28, 2021","@OrganizerMemes I’m kind of against anyone owning guns (other than, I suppose, registered and heavily regulated weapons for defense against wildlife in, say, Alaska), but that probably requires a constitutional amendment, depending on how you feel about comma placement. :)","Summerlin South, NV",North America,36.1209589,-115.3353435,city,,,,,,
English,1376110916744441859,1356672706125701120,2021-03-28T09:56:24.000Z,"March 28, 2021",@bts_views Here's hoping! I'm booked to lead a wildlife/walking tour there later this summer with @ScotlandTBP,"Skye of Curr, Scotland",Europe,57.2931305,-3.6815015,city,,,,,,
English,1376108651321167872,1355506043569242112,2021-03-28T09:47:23.000Z,"March 28, 2021",The @RSPCA_official dealing with 14 calls a day due to #litter affecting wildlife \n\nhttps://t.co/YYPvw8EKSS,"Windsor, South East",Europe,51.46856895,-0.63151165,city,,,,,,
English,1376103913028456455,755039502,2021-03-28T09:28:34.000Z,"March 28, 2021","@SandileMbiyake5 @lasizwe But also very very racist and unwelcoming. Only the wildlife appear to be friendly there. Was there a month ago and was frowned upon by the locals, giving us confused looks and under their breath comments😢😥💔 28 years later","Lenasia, South Africa",Africa,-26.3230882,27.84917465,city,,,,,,
English,1376103165691629569,240687478,2021-03-28T09:25:36.000Z,"March 28, 2021",@D_Houston @VisitScotland @BeingScots @welcomescotland @WalksBritain @hiddenscotlands @ScottishField @keswickbootco @Scotland @nature_scot @BBCHighlands Thank you! She loves posing for her photo!! Action shots are out as she stops as soon as she sees the camera!! You have to creep up on her like you do with wildlife!! ❤️,"Langholm, Scotland",Europe,55.15216535,-3.0001564,city,,,,,,
English,1376101836550209542,21984344,2021-03-28T09:20:19.000Z,"March 28, 2021",@BBCOxford ok we’re off well done to everyone who said Cotswold wildlife park ... ok what’s the answer to this question please peeps https://t.co/VSCQendZjI,"Reading, England",Europe,51.4525239,-0.9820303,city,,3_1376101831605161985,,,,https://pbs.twimg.com/media/ExjlUy-XEAErdBk.jpg
English,1376101575299637255,377582789,2021-03-28T09:19:16.000Z,"March 28, 2021","Marine wildlife seems to be thriving around the Welsh coast, not sure if that’s the case for everywhere though but I think it’s to do with less fishing and less pollution from people...\n\nMaybe I am pro Brexit and maybe Covid isn’t all bad after all.","Llandeilo, Wales",Europe,51.884582,-3.99390955,city,,,,,,
English,1376098255105363968,933250297,2021-03-28T09:06:05.000Z,"March 28, 2021","Este 27 de marzo, Arcos Dorados, la mayor franquicia independiente de McDonald's del mundo, que opera los restaurantes de la red en América Latina y el Caribe -incluyendo Ecuador-, se une por 13° vez a La Hora del Planeta, iniciativa de la World Wildlife Fund (WWF) https://t.co/qipCSt6mep","Guayaquil, Ecuador",South America,-2.512995,-80.091193,city,,7_1376098123253215233,,,,https://pbs.twimg.com/ext_tw_video_thumb/1376098123253215233/pu/img/SmLVOiH74TNQnKKU.jpg
English,1376097202431537152,718731599949524992,2021-03-28T09:01:54.000Z,"March 28, 2021",What to do next #clocksgoforward #wildlife @StormHour #vmweather #SundayThoughts #NEWTOWNMOUNTKENNEDY #wicklow #Ireland. https://t.co/cSWhN99mXB,"Wicklow, Ireland",Europe,52.9579559,-6.39531535,city,,3_1376097199352864772,,,,https://pbs.twimg.com/media/ExjhHKfWYAQQ297.jpg
English,1376096292842180609,292795672,2021-03-28T08:58:17.000Z,"March 28, 2021",6 spaces left over 3 dates! Wildlife Vet Experience 2021 https://t.co/sAVYSJGmku https://t.co/ZrnGGBXAsQ,"Hoedspruit, South Africa",Africa,-24.36580885,30.95548435,city,,3_1376096262005665793,,,,https://pbs.twimg.com/media/ExjgQmmXMAEL1hs.jpg
English,1376095923265277953,853171795695947776,2021-03-28T08:56:49.000Z,"March 28, 2021",Fox going about his business. #wildlife #wildlifephotography #wildlifephotographer #nature #naturephotograpahy #naturephotographer https://t.co/Q5ETbpdPks,"Scotland, United Kingdom",Europe,57.73945396,-4.200440999,admin,,7_1376095888062484480,,,,https://pbs.twimg.com/ext_tw_video_thumb/1376095888062484480/pu/img/ts2FxB4Z5nt-QVgz.jpg
English,1376095690863083525,718731599949524992,2021-03-28T08:55:53.000Z,"March 28, 2021",Sunday morning #druids glen @StormHour #vmweather #kingfisher #wildlife #wicklow #Ireland https://t.co/ILARt6u3Xb,"Wicklow, Ireland",Europe,52.9579559,-6.39531535,city,,3_1376095685766963200,3_1376095688828846091,,,https://pbs.twimg.com/media/ExjfvD8WYAAoOGl.jpg
